,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Average ret.,,,,,,,,,,,,,,,,,,,,#DIV/0!,Average ret.,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Std,,,,,,,,,,,,,,,,,,,,,Std,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SR,,,,,,,,,,,,,,,,,,,,,SR,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skew,,,,,,,,,,,,,,,,,,,,,Skew,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurt,,,,,,,,,,,Proportional transaction costs,,,,,,,,,,Kurt,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0600%,0.0200%,0.0400%,0.0200%,0.0700%,0.0600%,0.0300%,0.0200%,0.0000%,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Excess return of investment 1USD in foreign currency, over the US risk free rate (not annualized) for a 1-month investment period ENDING on Date",,,,,,,,,Annualized interest rate as of Date,,,,,,,,,Carry rank,,,,,,,,,Positions,,,,,,,,,"Excess return on each position (i.e., position times excess return in columns B-J) NB: use the position at the RIGHT time, that is, position based on interest-rate known BEFORE the return period starts",,,,,,,,,,Excess return of portfolio,Trade sizes,,,,,,,,,Transaction costs,,,,,,,,,Total transaction cost,,"Excess return of portfolio, net of TC","Return of portfolio, incl. US riskfree, net of TC","Cumulative return of portfolio, net of TC",High water mark,Drawdown
Date,Australia,Germany/ Euro,Canada,Japan,New Zealand,Sweden,Switzerland,UK,US,Australia,Germany /Euro,Canada,Japan,New Zealand,Sweden,Switzerland,UK,US,Australia,Germany/ Euro,Canada,Japan,New Zealand,Sweden,Switzerland,UK,US,Australia,Germany/ Euro,Canada,Japan,New Zealand,Sweden,Switzerland,UK,US,Australia,Germany/ Euro,Canada,Japan,New Zealand,Sweden,Switzerland,UK,US,,Portfolio,Australia,Germany/ Euro,Canada,Japan,New Zealand,Sweden,Switzerland,UK,US,Australia,Germany/ Euro,Canada,Japan,New Zealand,Sweden,Switzerland,UK,US,Portfolio,,Portfolio,,,,
12/31/1979,,,,,,,,,,10.05%,8.69%,13.88%,8.13%,11.67%,10.53%,5.81%,17.13%,14.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
1/31/1980,-0.04%,-1.24%,0.57%,-0.21%,-0.14%,-0.67%,-2.59%,2.40%,0.00%,10.15%,8.50%,14.13%,8.25%,12.06%,10.05%,5.44%,17.88%,14.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22%,1.01,,
2/29/1980,-1.19%,-2.40%,1.25%,-5.01%,-1.58%,-1.42%,-4.60%,0.71%,0.00%,10.05%,9.25%,14.13%,9.44%,12.08%,11.08%,5.75%,18.38%,17.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21%,1.02,,
3/31/1980,-1.94%,-9.65%,-4.50%,-0.51%,-3.53%,-6.50%,-9.34%,-4.93%,0.00%,12.98%,10.25%,15.63%,12.19%,12.18%,10.19%,7.13%,18.75%,19.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44%,1.04,,
4/30/1980,2.63%,7.42%,0.52%,4.32%,2.28%,5.50%,9.62%,4.53%,0.00%,13.13%,9.38%,15.25%,12.38%,12.09%,9.98%,6.13%,17.31%,14.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66%,1.06,,
5/30/1980,2.62%,0.73%,2.47%,6.50%,2.12%,0.36%,-0.04%,3.27%,0.00%,13.93%,9.19%,11.38%,12.69%,12.06%,10.60%,5.50%,17.13%,10.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18%,1.07,,
6/30/1980,1.66%,1.62%,1.08%,3.11%,0.25%,1.42%,2.51%,1.93%,0.00%,14.15%,9.50%,11.88%,12.63%,12.11%,11.21%,5.75%,17.19%,9.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85%,1.08,,
7/31/1980,-0.25%,-1.60%,-1.40%,-3.88%,-1.16%,-0.28%,-2.55%,-0.25%,0.00%,12.70%,8.44%,10.75%,12.75%,12.03%,10.53%,5.44%,16.00%,9.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82%,1.09,,
8/29/1980,1.26%,-0.54%,0.93%,4.05%,0.87%,-0.24%,-0.12%,2.42%,0.00%,12.18%,8.69%,10.88%,11.44%,11.90%,10.74%,6.06%,16.81%,12.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82%,1.10,,
9/30/1980,0.49%,-1.39%,-1.42%,3.89%,-0.11%,0.05%,-0.53%,0.24%,0.00%,11.38%,8.88%,11.88%,11.44%,11.67%,10.67%,5.94%,16.00%,14.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03%,1.11,,
10/31/1980,-0.02%,-5.50%,0.51%,-0.67%,-0.55%,-2.42%,-4.56%,2.21%,0.00%,11.20%,9.13%,12.88%,10.88%,11.65%,11.21%,5.44%,17.00%,15.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18%,1.12,,
11/28/1980,-1.04%,-1.36%,-2.11%,-2.68%,-2.21%,-1.94%,-2.00%,-3.17%,0.00%,11.80%,9.75%,14.13%,9.38%,11.65%,10.80%,6.31%,14.69%,18.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27%,1.13,,
12/31/1980,0.82%,-3.05%,-0.28%,5.63%,-0.25%,-1.96%,-2.80%,0.86%,0.00%,12.55%,9.19%,17.25%,9.44%,11.69%,10.67%,5.56%,14.94%,17.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51%,1.15,,
1/30/1981,-1.40%,-7.58%,-0.86%,-1.79%,-1.98%,-4.83%,-8.67%,-0.37%,0.00%,12.85%,9.50%,17.38%,8.81%,11.52%,11.44%,6.44%,13.75%,17.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48%,1.17,,
2/27/1981,-1.36%,-1.20%,-0.39%,-2.10%,-3.22%,-1.83%,-3.15%,-7.72%,0.00%,13.75%,14.06%,17.13%,8.56%,11.66%,13.85%,9.56%,12.69%,16.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47%,1.19,,
3/31/1981,0.88%,1.13%,1.40%,-1.74%,-0.69%,0.99%,2.14%,1.38%,0.00%,15.38%,12.63%,16.88%,7.56%,11.58%,12.73%,7.75%,12.63%,14.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40%,1.20,,
4/30/1981,-1.43%,-5.43%,-0.88%,-2.37%,-2.50%,-3.80%,-5.99%,-5.57%,0.00%,16.70%,12.63%,17.63%,7.19%,11.56%,12.83%,9.31%,12.56%,16.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24%,1.22,,
5/29/1981,-1.27%,-5.08%,-0.39%,-4.83%,-3.26%,-4.25%,-2.87%,-3.24%,0.00%,15.05%,12.81%,18.63%,7.00%,11.56%,12.62%,9.94%,12.56%,17.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41%,1.23,,
6/30/1981,0.72%,-3.27%,0.21%,-1.95%,-3.08%,-3.29%,1.31%,-6.49%,0.00%,16.05%,12.44%,19.25%,7.19%,11.60%,12.81%,9.75%,12.75%,17.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49%,1.25,,
7/31/1981,-1.30%,-3.42%,-2.59%,-6.39%,-3.37%,-3.29%,-5.45%,-4.77%,0.00%,15.78%,12.50%,21.00%,7.31%,11.60%,11.84%,9.25%,14.69%,18.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49%,1.27,,
8/31/1981,0.74%,0.08%,2.83%,3.26%,-0.75%,-0.24%,-1.19%,-1.17%,0.00%,15.58%,12.63%,22.25%,7.19%,11.71%,11.76%,9.19%,14.13%,18.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54%,1.29,,
9/30/1981,-0.71%,4.83%,0.03%,-1.94%,-1.05%,-7.39%,7.50%,-2.36%,0.00%,15.15%,12.31%,20.13%,7.13%,11.49%,10.94%,11.38%,17.06%,17.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54%,1.31,,
10/30/1981,-0.59%,3.06%,0.15%,-0.91%,0.36%,0.34%,7.24%,1.82%,0.00%,14.63%,11.50%,19.13%,7.00%,11.32%,11.03%,10.69%,16.56%,15.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49%,1.33,,
11/30/1981,1.39%,1.75%,2.68%,8.08%,1.55%,2.34%,3.90%,6.78%,0.00%,14.78%,10.44%,15.75%,6.88%,11.62%,11.74%,9.56%,15.13%,12.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32%,1.35,,
12/31/1981,-1.96%,-1.91%,-0.77%,-2.96%,-2.28%,-2.03%,-1.96%,-2.98%,0.00%,15.63%,10.56%,15.75%,6.56%,11.31%,11.86%,9.19%,15.94%,13.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01%,1.36,,
1/29/1982,-3.07%,-3.16%,-0.54%,-4.31%,-2.40%,-2.47%,-2.89%,-0.77%,0.00%,16.80%,10.19%,15.13%,6.63%,11.50%,10.30%,8.50%,14.56%,14.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16%,1.38,,
2/26/1982,-1.66%,-3.44%,-2.67%,-4.25%,-2.92%,-2.73%,-3.12%,-3.44%,0.00%,17.15%,10.06%,15.63%,6.63%,11.72%,11.39%,7.75%,14.13%,15.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22%,1.39,,
3/31/1982,-1.87%,-1.65%,-0.19%,-5.09%,-2.80%,-2.91%,-2.86%,-2.29%,0.00%,20.10%,9.25%,16.63%,6.63%,11.67%,11.89%,5.31%,13.69%,15.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26%,1.41,,
4/30/1982,1.63%,3.19%,1.11%,4.90%,0.80%,2.18%,-1.61%,0.91%,0.00%,21.50%,8.63%,15.88%,7.13%,11.62%,11.55%,4.44%,13.81%,15.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29%,1.43,,
5/31/1982,-0.88%,-1.28%,-1.87%,-4.22%,-1.78%,-1.01%,-3.34%,-0.60%,0.00%,17.53%,8.69%,16.25%,7.19%,11.66%,11.89%,4.31%,13.50%,14.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26%,1.45,,
6/30/1982,-2.57%,-4.72%,-3.81%,-4.79%,-2.52%,-4.34%,-5.19%,-2.94%,0.00%,18.85%,9.19%,17.25%,7.19%,11.69%,12.09%,4.88%,13.19%,15.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21%,1.47,,
7/30/1982,-2.64%,-0.63%,2.97%,-1.54%,-1.14%,0.08%,-0.48%,-0.24%,0.00%,16.65%,8.88%,15.88%,7.19%,11.66%,11.89%,4.25%,12.00%,13.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33%,1.48,,
8/31/1982,-2.39%,-2.06%,1.63%,-1.72%,-1.05%,-1.32%,-2.70%,-1.50%,0.00%,16.88%,8.38%,14.50%,7.19%,11.45%,12.07%,4.00%,11.00%,11.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10%,1.50,,
9/30/1982,-1.40%,-1.43%,0.61%,-3.44%,-1.73%,-1.85%,-2.46%,-1.36%,0.00%,13.30%,7.81%,13.25%,7.94%,11.64%,12.76%,4.44%,10.63%,11.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96%,1.52,,
10/29/1982,-1.12%,-1.58%,0.85%,-3.52%,-1.45%,-15.68%,-2.38%,-1.12%,0.00%,15.85%,7.13%,11.88%,6.88%,11.54%,12.11%,3.63%,9.69%,10.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96%,1.53,,
11/30/1982,2.51%,3.10%,-1.08%,9.80%,1.53%,0.55%,3.26%,-3.71%,0.00%,14.18%,7.19%,11.50%,6.63%,11.65%,10.24%,3.69%,10.50%,10.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84%,1.54,,
12/31/1982,2.68%,3.88%,0.83%,7.15%,2.29%,1.63%,6.29%,0.08%,0.00%,9.55%,6.00%,10.50%,6.75%,11.55%,8.64%,3.25%,10.63%,9.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83%,1.56,,
1/31/1983,-0.97%,-3.33%,-0.12%,-2.10%,-1.98%,-2.40%,-1.06%,-5.42%,0.00%,11.08%,5.88%,10.50%,6.81%,11.49%,6.92%,2.94%,11.69%,9.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78%,1.57,,
2/28/1983,-1.26%,0.67%,0.61%,0.57%,0.39%,-0.08%,-3.07%,-0.34%,0.00%,16.80%,5.38%,9.63%,6.50%,11.65%,9.91%,3.13%,11.44%,8.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78%,1.58,,
3/31/1983,-9.09%,0.03%,-0.41%,-0.64%,-8.90%,-0.64%,-1.52%,-2.19%,0.00%,16.00%,5.00%,9.50%,6.38%,11.42%,10.02%,3.94%,10.88%,9.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74%,1.59,,
4/29/1983,0.73%,-1.68%,0.73%,0.29%,1.38%,0.42%,0.68%,5.38%,0.00%,12.55%,5.06%,9.38%,6.25%,12.50%,9.84%,4.44%,10.31%,9.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81%,1.60,,
5/31/1983,1.95%,-2.92%,-0.53%,-0.93%,0.61%,-0.42%,-2.03%,2.88%,0.00%,13.08%,5.38%,9.81%,6.13%,12.53%,9.84%,4.75%,10.44%,9.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75%,1.62,,
6/30/1983,-0.42%,-0.89%,0.33%,-0.32%,-1.29%,-1.27%,-0.55%,-4.38%,0.00%,13.25%,5.63%,9.44%,6.25%,12.53%,9.84%,4.69%,9.75%,9.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80%,1.63,,
7/29/1983,0.81%,-4.37%,-0.46%,-1.34%,0.06%,-1.66%,-1.74%,-0.73%,0.00%,11.95%,5.13%,9.50%,6.50%,12.56%,9.83%,4.81%,10.00%,10.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82%,1.64,,
8/31/1983,-0.14%,-2.70%,-0.19%,-2.47%,-0.19%,-2.51%,-3.51%,-2.09%,0.00%,12.05%,6.06%,9.50%,6.44%,9.42%,9.21%,4.56%,9.88%,10.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86%,1.66,,
9/30/1983,2.31%,2.38%,0.13%,4.51%,1.18%,1.73%,2.85%,0.19%,0.00%,10.93%,5.88%,9.31%,6.75%,9.17%,10.06%,4.19%,9.69%,9.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86%,1.67,,
10/31/1983,2.00%,-0.27%,-0.07%,0.49%,0.57%,-0.22%,-1.34%,-0.12%,0.00%,10.68%,5.94%,9.38%,6.19%,9.57%,10.53%,4.19%,9.38%,9.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80%,1.68,,
11/30/1983,0.24%,-2.59%,-0.47%,0.54%,-0.44%,-1.50%,-1.24%,-1.79%,0.00%,10.23%,6.25%,9.56%,6.00%,9.61%,10.53%,4.06%,9.31%,9.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81%,1.70,,
12/30/1983,-1.97%,-1.46%,0.13%,-0.11%,-0.95%,-0.73%,-1.42%,-1.26%,0.00%,9.28%,6.00%,10.00%,6.44%,9.50%,10.20%,3.75%,9.44%,9.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82%,1.71,,
1/31/1984,2.17%,-3.50%,-1.03%,-1.61%,-0.69%,-2.17%,-3.38%,-3.23%,0.00%,10.80%,5.94%,9.88%,6.19%,9.81%,10.19%,3.53%,9.44%,9.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83%,1.73,,
2/29/1984,1.90%,8.21%,-0.23%,0.26%,2.69%,5.57%,3.17%,6.20%,0.00%,13.00%,5.88%,10.19%,5.81%,10.24%,9.68%,3.69%,9.28%,10.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82%,1.74,,
3/30/1984,0.46%,-0.14%,-2.08%,3.88%,-0.37%,0.40%,0.16%,-3.35%,0.00%,13.90%,5.69%,10.56%,6.56%,9.43%,9.09%,3.63%,9.00%,10.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85%,1.76,,
4/30/1984,-1.61%,-5.21%,-0.41%,-1.70%,-1.68%,-3.49%,-4.79%,-3.37%,0.00%,14.28%,5.69%,10.69%,5.88%,8.12%,8.91%,3.69%,9.00%,11.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90%,1.77,,
5/31/1984,-2.09%,-1.00%,-0.94%,-2.51%,-1.43%,-1.31%,-1.30%,-0.86%,0.00%,13.63%,6.38%,11.56%,6.00%,7.69%,9.97%,4.13%,10.00%,11.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92%,1.79,,
6/29/1984,-3.63%,-2.03%,-1.79%,-2.61%,-2.34%,-1.49%,-3.36%,-2.31%,0.00%,12.50%,6.00%,12.44%,6.31%,9.11%,10.26%,4.44%,9.56%,12.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99%,1.81,,
7/31/1984,-3.60%,-4.39%,0.53%,-3.54%,-22.42%,-2.55%,-6.12%,-3.61%,0.00%,12.33%,5.81%,12.94%,6.38%,9.28%,11.54%,4.94%,12.44%,11.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02%,1.82,,
8/31/1984,1.67%,-0.50%,1.20%,0.62%,0.87%,0.78%,1.57%,-0.05%,0.00%,10.90%,5.63%,12.38%,6.44%,13.40%,11.52%,4.81%,10.81%,12.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99%,1.84,,
9/28/1984,-1.93%,-5.62%,-1.51%,-2.06%,-2.36%,-3.43%,-4.75%,-5.03%,0.00%,11.20%,5.88%,12.19%,6.38%,13.63%,11.54%,4.31%,10.81%,11.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00%,1.86,,
