,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Average ret.,,,,,,,,,,,,,,,,,,,,#DIV/0!,Average ret.,,,,,
4/30/2002,0.84%,3.41%,1.65%,3.05%,1.97%,0.97%,3.77%,2.54%,0.00%,4.58%,3.39%,2.48%,0.08%,5.78%,4.48%,1.57%,4.15%,1.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17%,5.46,,
5/31/2002,5.63%,3.81%,2.78%,3.31%,7.35%,5.73%,3.40%,0.57%,0.00%,5.01%,3.48%,2.73%,0.07%,5.87%,4.48%,1.23%,4.19%,1.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16%,5.47,,
6/28/2002,-0.63%,5.85%,0.52%,3.40%,1.70%,6.16%,5.23%,4.38%,0.00%,5.12%,3.44%,2.85%,0.07%,5.99%,4.53%,1.24%,4.15%,1.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16%,5.48,,
7/31/2002,-2.74%,-0.58%,-3.93%,-0.08%,-3.12%,-3.11%,0.43%,2.71%,0.00%,4.90%,3.38%,2.88%,0.07%,5.93%,4.47%,0.82%,4.00%,1.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16%,5.49,,
8/30/2002,1.50%,0.17%,1.64%,0.84%,0.09%,1.53%,-1.34%,-0.80%,0.00%,4.94%,3.35%,3.04%,0.06%,5.88%,4.43%,0.75%,4.01%,1.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2002,-1.11%,0.89%,-1.55%,-2.77%,0.62%,1.44%,1.76%,1.84%,0.00%,4.86%,3.29%,2.92%,0.07%,5.89%,4.41%,0.75%,3.94%,1.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2002,2.40%,0.32%,1.42%,-0.79%,4.00%,1.41%,-0.30%,-0.37%,0.00%,4.87%,3.26%,2.86%,0.07%,5.92%,4.33%,0.74%,3.95%,1.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2002,1.40%,0.58%,0.01%,-0.14%,2.95%,1.29%,-0.58%,-0.37%,0.00%,4.78%,3.04%,2.85%,0.07%,5.93%,4.12%,0.75%,4.03%,1.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2002,0.60%,5.66%,-0.71%,3.07%,5.25%,4.28%,7.23%,3.69%,0.00%,4.75%,2.86%,2.83%,0.07%,5.95%,3.88%,0.62%,4.02%,1.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2003,4.42%,2.44%,3.27%,-1.19%,4.49%,1.39%,1.03%,2.33%,0.00%,4.77%,2.80%,2.93%,0.06%,5.84%,3.87%,0.60%,3.96%,1.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2003,3.76%,0.51%,2.91%,1.36%,2.58%,1.39%,0.80%,-4.00%,0.00%,4.72%,2.53%,3.07%,0.06%,5.78%,3.75%,0.57%,3.68%,1.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2003,-0.12%,1.38%,1.45%,-0.42%,-0.03%,0.56%,0.27%,0.57%,0.00%,4.74%,2.52%,3.28%,0.06%,5.81%,3.64%,0.31%,3.66%,1.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2003,3.82%,2.38%,2.69%,-0.66%,1.34%,3.87%,-0.43%,1.32%,0.00%,4.73%,2.53%,3.37%,0.06%,5.49%,3.61%,0.31%,3.62%,1.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2003,4.48%,5.52%,4.66%,-0.40%,3.59%,5.52%,4.05%,2.71%,0.00%,4.74%,2.27%,3.31%,0.06%,5.25%,3.26%,0.28%,3.63%,1.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2003,3.24%,-2.26%,1.27%,-0.46%,1.79%,-2.79%,-3.91%,0.94%,0.00%,4.57%,2.14%,3.22%,0.06%,5.23%,2.99%,0.29%,3.64%,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2003,-3.11%,-1.90%,-3.31%,-0.50%,-0.63%,-2.37%,-1.41%,-2.37%,0.00%,4.72%,2.12%,2.94%,0.05%,5.05%,2.91%,0.29%,3.44%,1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2003,0.17%,-2.38%,1.69%,3.22%,-0.12%,-1.64%,-2.03%,-1.41%,0.00%,4.82%,2.15%,2.85%,0.06%,5.14%,2.95%,0.27%,3.63%,1.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2003,4.91%,6.18%,2.96%,4.35%,3.24%,8.26%,5.99%,5.25%,0.00%,4.87%,2.13%,2.73%,0.06%,5.19%,2.90%,0.25%,3.73%,1.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2003,5.18%,-0.09%,2.53%,1.51%,3.82%,-0.69%,-1.19%,2.35%,0.00%,5.00%,2.16%,2.76%,0.06%,5.23%,2.93%,0.25%,3.95%,1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2003,2.28%,3.20%,1.51%,0.30%,4.32%,3.39%,3.23%,1.57%,0.00%,5.36%,2.15%,2.80%,0.06%,5.42%,2.90%,0.27%,3.98%,1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2003,4.49%,5.33%,0.76%,2.06%,3.11%,5.16%,4.45%,4.33%,0.00%,5.45%,2.12%,2.72%,0.06%,5.37%,2.90%,0.26%,4.04%,1.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2004,1.36%,-1.43%,-2.72%,1.14%,2.45%,-2.75%,-1.96%,1.92%,0.00%,5.60%,2.09%,2.46%,0.05%,5.56%,2.72%,0.25%,4.15%,1.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2004,1.72%,0.09%,-0.73%,-3.20%,2.59%,-0.33%,-0.82%,2.16%,0.00%,5.56%,2.05%,2.25%,0.05%,5.61%,2.59%,0.26%,4.20%,1.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2004,-0.65%,-0.99%,2.22%,4.92%,-2.48%,-1.12%,0.17%,-0.70%,0.00%,5.45%,1.96%,2.12%,0.05%,5.53%,2.30%,0.25%,4.38%,1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2004,-5.08%,-2.39%,-4.35%,-5.82%,-5.75%,-1.19%,-2.36%,-3.27%,0.00%,5.55%,2.07%,2.09%,0.05%,5.78%,2.20%,0.27%,4.43%,1.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2004,-0.80%,1.96%,0.87%,-0.25%,0.86%,2.57%,3.29%,3.69%,0.00%,5.43%,2.09%,2.13%,0.05%,5.99%,2.20%,0.26%,4.66%,1.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2004,-2.06%,-0.30%,1.87%,1.18%,1.44%,-0.97%,0.08%,-0.82%,0.00%,5.46%,2.12%,2.16%,0.05%,6.20%,2.20%,0.50%,4.84%,1.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2004,0.86%,-0.99%,0.93%,-2.23%,0.16%,-1.78%,-2.20%,0.52%,0.00%,5.41%,2.12%,2.18%,0.05%,6.33%,2.21%,0.53%,4.94%,1.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2004,1.19%,0.99%,0.92%,1.43%,3.95%,2.20%,0.80%,-0.80%,0.00%,5.39%,2.11%,2.32%,0.05%,6.46%,2.21%,0.62%,4.96%,1.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2004,2.92%,2.25%,4.17%,-0.56%,3.39%,3.24%,1.47%,0.88%,0.00%,5.37%,2.15%,2.55%,0.05%,6.75%,2.21%,0.70%,4.92%,2.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2004,3.43%,2.45%,3.81%,3.64%,1.64%,2.39%,3.83%,1.52%,0.00%,5.38%,2.15%,2.70%,0.05%,6.77%,2.20%,0.73%,4.90%,2.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2004,4.18%,4.51%,2.64%,3.14%,5.14%,5.73%,5.48%,4.58%,0.00%,5.34%,2.17%,2.70%,0.05%,6.67%,2.19%,0.74%,4.86%,2.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2004,1.30%,2.27%,-0.73%,0.10%,1.19%,1.25%,-0.06%,0.65%,0.00%,5.36%,2.15%,2.65%,0.05%,6.75%,2.17%,0.72%,4.89%,2.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2005,-0.89%,-4.12%,-3.42%,-1.15%,-1.19%,-4.92%,-4.46%,-1.56%,0.00%,5.44%,2.14%,2.62%,0.05%,6.77%,2.14%,0.75%,4.87%,2.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2005,2.66%,1.80%,0.95%,-0.99%,2.85%,2.36%,2.49%,2.27%,0.00%,5.70%,2.14%,2.62%,0.05%,6.84%,2.11%,0.76%,4.96%,2.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2005,-2.33%,-2.14%,1.59%,-2.74%,-1.91%,-3.18%,-3.02%,-1.69%,0.00%,5.83%,2.14%,2.70%,0.05%,7.08%,2.12%,0.78%,4.98%,3.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2005,1.19%,-0.74%,-3.62%,1.72%,3.03%,-1.22%,-0.05%,1.23%,0.00%,5.63%,2.13%,2.62%,0.05%,6.98%,2.09%,0.76%,4.94%,3.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2005,-2.73%,-4.45%,0.02%,-2.92%,-3.21%,-3.88%,-4.59%,-4.44%,0.00%,5.62%,2.13%,2.62%,0.05%,7.01%,2.06%,0.75%,4.87%,3.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2005,0.80%,-2.03%,2.37%,-2.99%,-1.16%,-5.23%,-3.02%,-1.48%,0.00%,5.60%,2.11%,2.62%,0.06%,7.03%,1.65%,0.75%,4.75%,3.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2005,-0.10%,0.23%,-0.15%,-1.42%,-1.52%,0.51%,-0.52%,-1.67%,0.00%,5.58%,2.13%,2.72%,0.06%,7.03%,1.65%,0.76%,4.62%,3.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2005,-0.99%,1.13%,3.11%,0.55%,1.66%,1.99%,1.87%,2.26%,0.00%,5.57%,2.13%,2.88%,0.06%,7.05%,1.67%,0.76%,4.59%,3.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2005,1.86%,-2.08%,2.31%,-2.23%,0.41%,-1.91%,-2.62%,-1.55%,0.00%,5.58%,2.17%,3.03%,0.06%,7.21%,1.70%,0.79%,4.60%,4.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2005,-2.02%,-0.81%,-1.69%,-2.97%,1.21%,-3.14%,-0.42%,0.13%,0.00%,5.58%,2.27%,3.21%,0.06%,7.37%,1.70%,0.85%,4.61%,4.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2005,-0.83%,-1.73%,0.86%,-3.02%,0.67%,-1.62%,-2.05%,-2.23%,0.00%,5.57%,2.48%,3.39%,0.06%,7.69%,1.75%,1.01%,4.62%,4.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2005,-0.79%,-0.12%,-0.06%,0.97%,-2.84%,1.27%,-0.55%,-0.77%,0.00%,5.58%,2.49%,3.49%,0.07%,7.68%,1.97%,1.01%,4.64%,4.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2006,3.25%,2.80%,2.09%,0.46%,0.88%,4.30%,2.59%,3.56%,0.00%,5.57%,2.55%,3.68%,0.07%,7.56%,2.10%,1.02%,4.60%,4.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2006,-1.73%,-1.99%,0.39%,0.72%,-3.16%,-4.04%,-2.61%,-1.48%,0.00%,5.54%,2.66%,3.86%,0.09%,7.51%,2.18%,1.18%,4.58%,4.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2006,-3.95%,1.32%,-2.54%,-2.23%,-7.47%,1.38%,0.07%,-0.98%,0.00%,5.54%,2.82%,3.97%,0.11%,7.46%,2.27%,1.25%,4.61%,5.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2006,6.47%,3.96%,4.03%,2.97%,4.25%,5.35%,4.80%,4.78%,0.00%,5.73%,2.85%,4.17%,0.11%,7.50%,2.28%,1.34%,4.67%,5.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2006,-0.62%,1.76%,1.70%,1.40%,0.20%,2.09%,2.02%,2.92%,0.00%,5.82%,2.93%,4.30%,0.30%,7.48%,2.39%,1.42%,4.71%,5.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2006,-1.37%,-0.65%,-1.09%,-2.34%,-3.84%,-0.07%,-1.12%,-1.20%,0.00%,5.93%,3.06%,4.39%,0.36%,7.46%,2.51%,1.52%,4.75%,5.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2006,3.17%,-0.41%,-1.70%,-0.55%,1.20%,-0.49%,-0.87%,0.87%,0.00%,6.12%,3.16%,4.30%,0.41%,7.47%,2.59%,1.55%,4.78%,5.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2006,-0.29%,0.09%,1.75%,-2.89%,6.38%,-0.46%,-0.48%,1.80%,0.00%,6.10%,3.26%,4.31%,0.40%,7.49%,2.78%,1.68%,4.98%,5.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/29/2006,-2.23%,-1.23%,-0.62%,-1.04%,-0.09%,-1.53%,-1.99%,-1.85%,0.00%,6.14%,3.42%,4.28%,0.43%,7.61%,2.88%,1.81%,5.07%,5.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2006,3.76%,0.59%,-0.53%,0.37%,2.75%,1.26%,0.53%,2.07%,0.00%,6.30%,3.57%,4.29%,0.44%,7.56%,3.03%,1.86%,5.19%,5.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2006,2.10%,3.69%,-1.98%,0.85%,2.46%,5.35%,3.50%,3.12%,0.00%,6.33%,3.64%,4.26%,0.51%,7.61%,3.14%,1.95%,5.25%,5.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/29/2006,-0.08%,-0.67%,-1.96%,-3.35%,3.19%,-0.22%,-2.16%,-0.53%,0.00%,6.36%,3.72%,4.28%,0.57%,7.75%,3.28%,2.10%,5.32%,5.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2007,-1.64%,-1.60%,-1.52%,-1.89%,-2.33%,-1.99%,-2.47%,-0.02%,0.00%,6.32%,3.78%,4.29%,0.52%,7.67%,3.44%,2.19%,5.59%,5.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2007,1.80%,1.53%,0.60%,1.72%,2.07%,-0.86%,1.95%,0.13%,0.00%,6.31%,3.85%,4.27%,0.71%,7.78%,3.43%,2.22%,5.53%,5.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2007,2.61%,0.63%,1.55%,-0.06%,2.31%,-0.18%,-0.26%,0.08%,0.00%,6.45%,3.93%,4.27%,0.67%,7.93%,3.44%,2.30%,5.62%,5.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2007,3.16%,2.41%,4.32%,-1.58%,4.12%,4.43%,0.92%,1.98%,0.00%,6.32%,4.02%,4.28%,0.67%,8.07%,3.60%,2.35%,5.73%,5.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2007,-0.48%,-1.53%,3.29%,-2.30%,-0.53%,-3.12%,-1.79%,-1.08%,0.00%,6.30%,4.12%,4.38%,0.69%,8.13%,3.61%,2.47%,5.81%,5.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2007,2.59%,0.26%,0.41%,-1.72%,5.00%,0.64%,-0.29%,1.43%,0.00%,6.36%,4.17%,4.57%,0.76%,8.36%,3.72%,2.70%,6.00%,5.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2007,1.06%,1.26%,-0.45%,3.34%,-0.27%,1.63%,1.63%,1.33%,0.00%,6.52%,4.26%,4.67%,0.78%,8.56%,3.84%,2.71%,6.04%,5.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2007,-4.97%,-0.50%,0.86%,2.31%,-8.51%,-2.33%,-0.63%,-0.70%,0.00%,6.90%,4.74%,5.05%,0.97%,8.62%,4.07%,2.90%,6.69%,5.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2007,8.84%,4.18%,6.44%,0.36%,7.91%,6.28%,3.13%,1.09%,0.00%,6.87%,4.79%,4.95%,1.03%,8.79%,4.28%,2.79%,6.30%,5.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2007,4.82%,1.65%,4.58%,-0.65%,2.08%,1.55%,0.53%,2.01%,0.00%,7.03%,4.60%,4.83%,0.90%,8.65%,4.45%,2.75%,6.28%,4.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2007,-4.40%,1.44%,-5.00%,3.59%,-0.01%,-0.47%,2.49%,-0.93%,0.00%,7.27%,4.81%,5.03%,0.99%,8.86%,4.74%,2.75%,6.61%,5.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2007,-0.60%,-0.44%,1.29%,-1.12%,0.65%,-1.23%,-0.55%,-3.05%,0.00%,7.16%,4.68%,4.56%,0.90%,8.88%,4.67%,2.76%,5.99%,4.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2008,1.62%,1.06%,-2.29%,4.52%,2.02%,0.80%,4.02%,-0.20%,0.00%,7.30%,4.38%,3.97%,0.87%,8.70%,4.46%,2.65%,5.58%,3.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2008,5.11%,2.61%,3.03%,1.94%,2.76%,3.80%,3.85%,0.21%,0.00%,7.94%,4.39%,3.85%,0.96%,8.83%,4.76%,2.80%,5.74%,3.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2008,-1.97%,4.54%,-4.50%,4.45%,-1.44%,4.21%,5.50%,0.19%,0.00%,7.87%,4.73%,3.60%,0.91%,8.88%,4.83%,2.89%,6.01%,2.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2008,3.68%,-1.61%,2.01%,-4.89%,-0.07%,-0.88%,-5.00%,-0.07%,0.00%,7.85%,4.86%,3.49%,0.92%,8.89%,4.93%,2.81%,5.84%,2.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2008,1.58%,-0.06%,1.37%,-1.21%,0.67%,-0.03%,-0.35%,-0.02%,0.00%,7.78%,4.86%,3.38%,0.92%,8.72%,5.00%,2.78%,5.87%,2.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2008,1.05%,1.51%,-2.03%,-0.64%,-2.29%,-0.01%,2.58%,0.93%,0.00%,7.81%,4.95%,3.44%,0.93%,8.64%,4.99%,2.79%,5.95%,2.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
