,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Average ret.,,,,,,,,,,,,,,,,,,,,#DIV/0!,Average ret.,,,,,
7/31/2008,-1.61%,-0.84%,-1.04%,-2.08%,-3.32%,-0.45%,-2.84%,-0.23%,0.00%,7.78%,4.96%,3.34%,0.90%,8.28%,5.10%,2.76%,5.78%,2.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2008,-8.07%,-5.50%,-3.21%,-0.58%,-3.46%,-5.63%,-4.62%,-7.72%,0.00%,7.29%,4.96%,3.35%,0.88%,8.17%,5.18%,2.75%,5.75%,2.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2008,-7.78%,-4.01%,-0.03%,2.35%,-4.57%,-7.39%,-1.84%,-1.78%,0.00%,7.80%,5.27%,4.21%,1.02%,7.82%,5.49%,2.96%,6.30%,4.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2008,-16.25%,-9.89%,-12.70%,7.42%,-12.67%,-10.55%,-4.27%,-9.38%,0.00%,6.50%,4.77%,3.09%,0.94%,7.15%,4.70%,2.72%,5.84%,3.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2008,-0.99%,0.18%,-2.03%,3.17%,-5.39%,-3.67%,-3.78%,-4.77%,0.00%,5.16%,3.85%,2.66%,0.94%,5.81%,4.35%,1.26%,3.91%,2.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2008,7.09%,9.57%,0.51%,4.88%,6.93%,2.27%,13.78%,-6.31%,0.00%,4.83%,2.89%,2.18%,0.83%,5.12%,2.48%,0.66%,2.77%,1.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2009,-8.39%,-7.66%,-0.50%,0.90%,-12.84%,-4.71%,-8.38%,0.30%,0.00%,3.88%,2.09%,1.62%,0.67%,3.66%,2.03%,0.53%,2.17%,1.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2009,0.55%,-0.84%,-2.24%,-8.30%,-1.05%,-7.70%,-0.35%,-1.04%,0.00%,3.79%,1.83%,1.35%,0.64%,3.20%,1.23%,0.50%,2.05%,1.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2009,9.04%,4.54%,0.85%,-1.04%,14.31%,8.75%,2.40%,0.56%,0.00%,3.67%,1.51%,1.00%,0.60%,3.28%,1.13%,0.40%,1.65%,1.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2009,5.87%,-0.22%,5.89%,0.34%,-0.12%,2.56%,-0.29%,3.34%,0.00%,3.54%,1.36%,0.85%,0.55%,2.83%,0.94%,0.40%,1.45%,1.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2009,9.15%,6.82%,8.39%,3.04%,12.81%,6.29%,6.74%,8.78%,0.00%,3.44%,1.27%,0.70%,0.52%,2.75%,0.95%,0.40%,1.28%,0.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2009,0.95%,-0.78%,-5.66%,-1.12%,1.37%,-2.13%,-1.97%,2.19%,0.00%,3.50%,1.10%,0.60%,0.46%,2.81%,0.95%,0.40%,1.19%,0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2009,3.04%,1.09%,7.36%,1.34%,1.76%,6.36%,1.01%,0.67%,0.00%,3.38%,0.86%,0.60%,0.41%,2.80%,0.62%,0.36%,0.89%,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2009,1.91%,1.22%,-1.59%,2.54%,4.46%,2.64%,1.79%,-1.68%,0.00%,3.40%,0.80%,0.56%,0.39%,2.75%,0.61%,0.32%,0.69%,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2009,4.97%,1.86%,2.36%,3.60%,5.64%,1.54%,1.83%,-1.87%,0.00%,3.42%,0.71%,0.50%,0.35%,2.80%,0.53%,0.29%,0.54%,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2009,3.16%,0.97%,-0.57%,-1.76%,0.71%,-0.68%,1.22%,3.27%,0.00%,3.92%,0.67%,0.50%,0.33%,2.79%,0.48%,0.26%,0.59%,0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2009,1.03%,1.71%,2.39%,5.72%,-1.43%,0.66%,2.06%,-0.59%,0.00%,3.95%,0.68%,0.50%,0.30%,2.78%,0.48%,0.25%,0.61%,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2009,-1.48%,-4.40%,0.53%,-7.45%,1.91%,-2.16%,-2.90%,-1.62%,0.00%,4.10%,0.66%,0.47%,0.28%,2.81%,0.48%,0.25%,0.61%,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2010,-0.86%,-3.13%,-1.34%,2.67%,-2.87%,-2.71%,-1.98%,-0.74%,0.00%,4.21%,0.61%,0.44%,0.26%,2.77%,0.48%,0.25%,0.62%,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2010,1.05%,-1.79%,0.57%,1.98%,-0.77%,3.20%,-1.73%,-4.99%,0.00%,4.15%,0.60%,0.40%,0.25%,2.72%,0.48%,0.25%,0.64%,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2010,2.73%,-0.88%,4.17%,-4.93%,1.85%,-1.21%,1.90%,-0.34%,0.00%,4.36%,0.58%,0.41%,0.24%,2.68%,0.51%,0.25%,0.65%,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2010,1.86%,-1.68%,0.22%,-0.58%,3.15%,-0.69%,-2.34%,0.97%,0.00%,4.55%,0.61%,0.51%,0.24%,2.73%,0.55%,0.25%,0.68%,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2010,-9.53%,-7.75%,-3.53%,3.30%,-7.36%,-7.44%,-6.73%,-5.08%,0.00%,4.83%,0.63%,0.60%,0.25%,3.01%,0.65%,0.11%,0.71%,0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2010,0.99%,-0.23%,-1.23%,2.80%,2.07%,0.64%,7.04%,2.94%,0.00%,4.88%,0.71%,0.84%,0.24%,3.17%,0.79%,0.11%,0.73%,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2010,7.55%,6.34%,3.16%,2.00%,5.54%,7.50%,2.96%,4.67%,0.00%,4.88%,0.83%,0.99%,0.24%,3.27%,0.93%,0.17%,0.75%,0.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2010,-1.31%,-2.42%,-3.35%,3.15%,-3.00%,-1.85%,3.13%,-1.82%,0.00%,4.85%,0.83%,1.01%,0.23%,3.24%,1.06%,0.17%,0.73%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2010,9.14%,7.38%,4.01%,0.51%,5.24%,9.45%,3.77%,2.56%,0.00%,4.87%,0.85%,1.25%,0.22%,3.19%,1.28%,0.18%,0.73%,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2010,1.62%,1.75%,0.87%,3.69%,4.23%,0.41%,-0.70%,1.42%,0.00%,4.75%,0.99%,1.22%,0.20%,3.20%,1.54%,0.17%,0.74%,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2010,-1.77%,-6.19%,-0.75%,-3.78%,-2.47%,-4.62%,-1.60%,-2.90%,0.00%,4.90%,0.97%,1.22%,0.19%,3.19%,1.69%,0.17%,0.74%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2010,6.54%,2.95%,2.86%,2.93%,4.54%,5.22%,7.14%,0.37%,0.00%,4.95%,0.94%,1.23%,0.19%,3.20%,1.95%,0.17%,0.76%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2011,-1.90%,2.35%,0.00%,-1.04%,-0.44%,3.99%,-0.89%,2.40%,0.00%,4.94%,1.02%,1.22%,0.19%,3.21%,2.08%,0.17%,0.78%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2011,2.57%,0.89%,2.58%,0.20%,-2.30%,2.36%,1.20%,1.87%,0.00%,4.95%,1.05%,1.21%,0.19%,2.88%,2.33%,0.17%,0.80%,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2011,2.05%,2.55%,0.44%,-1.20%,1.67%,0.19%,1.60%,-1.19%,0.00%,4.90%,1.18%,1.20%,0.20%,2.63%,2.39%,0.18%,0.82%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2011,6.21%,4.62%,2.35%,2.02%,6.01%,4.76%,5.21%,3.99%,0.00%,4.93%,1.35%,1.20%,0.20%,2.68%,2.45%,0.19%,0.82%,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2011,-2.26%,-3.00%,-1.98%,-0.09%,2.09%,-2.31%,1.77%,-1.25%,0.00%,4.96%,1.38%,1.20%,0.20%,2.69%,2.45%,0.18%,0.83%,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2011,0.92%,0.94%,0.41%,0.59%,0.67%,-1.91%,1.32%,-2.43%,0.00%,4.89%,1.49%,1.17%,0.20%,2.66%,2.49%,0.18%,0.83%,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2011,2.92%,-0.78%,1.30%,4.63%,5.95%,0.23%,6.87%,2.28%,0.00%,4.91%,1.56%,1.18%,0.20%,2.92%,2.58%,0.18%,0.83%,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2011,-2.09%,0.27%,-2.44%,0.90%,-2.04%,-0.12%,-2.28%,-0.83%,0.00%,4.85%,1.48%,1.15%,0.19%,2.94%,2.58%,0.01%,0.89%,0.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2011,-8.92%,-6.74%,-6.06%,-0.79%,-10.24%,-7.77%,-11.32%,-4.27%,0.00%,4.84%,1.50%,1.20%,0.19%,2.87%,2.51%,0.02%,0.95%,0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2011,9.56%,3.95%,4.97%,-1.18%,6.31%,6.33%,4.16%,3.67%,0.00%,4.82%,1.53%,1.27%,0.20%,2.72%,2.56%,0.04%,0.99%,0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2011,-3.31%,-3.62%,-2.64%,0.41%,-4.36%,-4.48%,-4.69%,-2.93%,0.00%,4.70%,1.41%,1.32%,0.20%,2.73%,2.67%,0.05%,1.04%,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/2011,-0.57%,-3.73%,-0.40%,0.33%,-0.44%,-1.56%,-3.03%,-1.26%,0.00%,4.65%,1.29%,1.35%,0.20%,2.74%,2.64%,0.05%,1.08%,0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2012,4.87%,1.17%,2.13%,1.17%,6.97%,1.55%,2.19%,1.58%,0.00%,4.65%,1.06%,1.39%,0.20%,2.72%,2.57%,0.07%,1.08%,0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/2012,2.11%,2.39%,1.17%,-5.30%,2.48%,3.65%,2.30%,1.24%,0.00%,4.69%,0.90%,1.38%,0.20%,2.75%,2.35%,0.09%,1.06%,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2012,-4.06%,-0.85%,-0.89%,-2.23%,-2.84%,-1.23%,-0.77%,0.08%,0.00%,4.69%,0.68%,1.36%,0.20%,2.74%,2.27%,0.11%,1.03%,0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2012,0.83%,-0.88%,1.03%,2.89%,0.01%,-1.55%,-0.70%,1.69%,0.00%,4.60%,0.64%,1.36%,0.20%,2.69%,2.17%,0.11%,1.01%,0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2012,-6.36%,-6.39%,-4.13%,1.74%,-7.82%,-6.93%,-6.35%,-4.92%,0.00%,4.11%,0.59%,1.31%,0.20%,2.51%,2.13%,0.10%,0.99%,0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2012,5.60%,2.29%,1.21%,-1.32%,6.68%,4.95%,2.14%,1.55%,0.00%,4.00%,0.56%,1.31%,0.20%,2.68%,2.14%,0.09%,0.90%,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2012,2.96%,-3.00%,1.70%,1.59%,1.08%,1.82%,-3.01%,-0.26%,0.00%,3.99%,0.26%,1.30%,0.20%,2.66%,2.09%,0.06%,0.74%,0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/2012,-1.51%,2.47%,1.60%,-0.19%,-0.62%,3.07%,2.49%,1.45%,0.00%,3.98%,0.17%,1.29%,0.19%,2.66%,1.93%,0.05%,0.68%,0.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2012,0.93%,2.33%,0.50%,0.78%,3.50%,1.07%,1.58%,1.79%,0.00%,3.87%,0.15%,1.27%,0.19%,2.67%,1.59%,0.04%,0.60%,0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2012,0.12%,0.55%,-1.63%,-2.61%,-0.83%,-1.33%,0.69%,-0.26%,0.00%,3.50%,0.13%,1.24%,0.19%,2.64%,1.49%,0.03%,0.53%,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2012,0.77%,0.17%,0.71%,-3.29%,0.10%,-0.21%,0.34%,-0.59%,0.00%,3.43%,0.13%,1.24%,0.19%,2.64%,1.43%,0.03%,0.52%,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2012,-0.13%,1.69%,-0.06%,-4.52%,0.64%,2.61%,1.53%,1.52%,0.00%,3.24%,0.13%,1.24%,0.18%,2.65%,1.29%,0.01%,0.52%,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2013,0.57%,2.62%,-0.47%,-5.34%,1.97%,2.30%,0.03%,-2.73%,0.00%,3.18%,0.15%,1.21%,0.17%,2.68%,1.18%,0.02%,0.51%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2013,-1.42%,-3.47%,-2.51%,-1.25%,-0.77%,-1.27%,-2.17%,-4.01%,0.00%,3.17%,0.13%,1.19%,0.16%,2.66%,1.22%,0.02%,0.51%,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2013,1.85%,-2.17%,1.01%,-1.92%,1.02%,-1.16%,-1.79%,0.21%,0.00%,3.18%,0.13%,1.18%,0.16%,2.65%,1.24%,0.02%,0.51%,0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2013,-0.51%,2.50%,0.79%,-3.52%,2.57%,0.57%,1.83%,2.06%,0.00%,3.14%,0.12%,1.17%,0.16%,2.66%,1.23%,0.02%,0.50%,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2013,-7.25%,-1.33%,-2.38%,-3.41%,-6.88%,-1.96%,-2.83%,-2.17%,0.00%,2.96%,0.12%,1.17%,0.15%,2.66%,1.20%,0.02%,0.51%,0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2013,-4.03%,0.41%,-1.48%,1.92%,-2.75%,-1.75%,1.41%,0.32%,0.00%,2.96%,0.15%,1.17%,0.16%,2.66%,1.21%,0.02%,0.51%,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2013,-1.99%,1.45%,2.04%,0.69%,2.93%,2.43%,1.12%,-0.51%,0.00%,2.96%,0.15%,1.17%,0.16%,2.65%,1.19%,0.02%,0.51%,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/2013,-0.17%,-0.06%,-1.98%,0.06%,-2.08%,-0.54%,0.21%,2.28%,0.00%,2.96%,0.15%,1.17%,0.15%,2.66%,1.22%,0.02%,0.52%,0.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2013,4.93%,2.39%,2.46%,0.60%,7.21%,3.51%,2.95%,4.34%,0.00%,2.96%,0.16%,1.17%,0.15%,2.69%,1.21%,0.02%,0.52%,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/2013,1.76%,0.63%,-1.38%,-0.61%,0.04%,-0.66%,-0.10%,-0.55%,0.00%,2.58%,0.18%,1.28%,0.14%,2.69%,1.21%,0.02%,0.51%,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2013,-3.77%,-0.15%,-1.26%,-3.92%,-1.24%,-1.30%,0.11%,1.74%,0.00%,2.58%,0.19%,1.28%,0.14%,2.70%,1.08%,0.02%,0.52%,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2013,-1.59%,1.31%,-0.33%,-2.54%,1.05%,1.81%,1.44%,1.36%,0.00%,2.60%,0.27%,1.28%,0.15%,2.84%,0.94%,0.02%,0.53%,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2014,-2.46%,-2.10%,-5.00%,2.55%,-1.61%,-1.51%,-1.75%,-0.47%,0.00%,2.61%,0.26%,1.27%,0.14%,2.89%,0.95%,0.02%,0.52%,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2014,2.68%,2.27%,1.06%,0.05%,4.19%,1.85%,2.74%,1.46%,0.00%,2.62%,0.26%,1.26%,0.14%,2.97%,0.93%,0.02%,0.52%,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2014,3.93%,0.00%,0.59%,-1.01%,3.27%,-0.96%,-0.23%,-0.39%,0.00%,2.65%,0.28%,1.27%,0.14%,3.15%,0.92%,0.02%,0.52%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2014,0.18%,0.45%,0.53%,0.93%,-0.79%,-0.67%,0.36%,1.36%,0.00%,2.67%,0.31%,1.27%,0.14%,3.34%,0.91%,0.02%,0.53%,0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2014,0.56%,-1.69%,1.24%,0.47%,-0.81%,-2.01%,-1.78%,-0.63%,0.00%,2.69%,0.29%,1.27%,0.14%,3.42%,0.90%,0.01%,0.53%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2014,1.39%,0.32%,1.64%,0.37%,3.41%,-0.47%,0.76%,1.87%,0.00%,2.68%,0.18%,1.27%,0.13%,3.65%,0.75%,0.01%,0.55%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2014,-0.90%,-2.02%,-2.03%,-1.44%,-2.70%,-2.68%,-2.16%,-1.01%,0.00%,2.64%,0.18%,1.27%,0.13%,3.71%,0.51%,0.02%,0.56%,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/29/2014,0.63%,-1.61%,0.66%,-1.08%,-1.03%,-0.84%,-0.76%,-1.72%,0.00%,2.63%,0.13%,1.27%,0.13%,3.69%,0.50%,0.02%,0.56%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/2014,-6.07%,-4.13%,-2.86%,-5.22%,-6.64%,-3.52%,-4.22%,-2.21%,0.00%,2.69%,0.06%,1.27%,0.12%,3.71%,0.47%,0.01%,0.57%,0.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
